"agente","ano","cod6","nome","valor","z","lag_z","Ii","p_perm","p_fdr","quadrante","nivel","classe","n_vizinhos","instavel"
"sarscov2",2023,"330250","Magé",7.59887283932227,-16.1303218722754,11.9117177086007,-0.398489742060687,0.3266,0.6664,"LH","ns","ns",3,FALSE
"sarscov2",2023,"330260","Mangaratiba",13.237244494298,-10.4919502172997,1.4023565719178,-0.0305150717412185,0.7132,0.912252631578947,"LH","ns","ns",3,FALSE
"sarscov2",2023,"330270","Maricá",45.9313221414796,22.202127429882,5.06110116037885,0.233044752836132,0.4988,0.764826666666667,"HH","ns","ns",5,FALSE
"sarscov2",2023,"330280","Mendes",18.6582743965516,-5.07092031504609,3.92446653108798,-0.0412731043672597,0.5962,0.843852307692308,"LH","ns","ns",5,FALSE
"sarscov2",2023,"330285","Mesquita",9.7271297501063,-14.0020649614914,-12.9177372286102,0.375126939703641,0.0784,0.379621052631579,"LL","ns","ns",5,FALSE
"sarscov2",2023,"330290","Miguel Pereira",13.2134362226096,-10.5157584889881,-0.883997470745329,0.0192793037450471,0.973,0.973,"LL","ns","ns",8,FALSE
"sarscov2",2023,"330300","Miracema",4.01413966569206,-19.7150550459056,-7.47873598886283,0.305791856911506,0.5222,0.787580327868852,"LL","ns","ns",4,FALSE
"sarscov2",2023,"330310","Natividade",6.39858796742242,-17.3306067441752,-8.46097289117894,0.30411216371607,0.4526,0.748814285714286,"LL","ns","ns",4,FALSE
"sarscov2",2023,"330320","Nilópolis",11.0793236149945,-12.6498710966031,-10.4566833750491,0.274334089723448,0.4002,0.737104,"LL","ns","ns",3,FALSE
"sarscov2",2023,"330330","Niterói",54.0482224413825,30.3190277297848,9.38625921438363,0.590211318715965,0.3756,0.7199,"HH","ns","ns",2,FALSE
"sarscov2",2023,"330340","Nova Friburgo",135.477927431363,111.748732719766,0.40082230365283,0.092895399430733,0.728,0.912252631578947,"HH","ns","ns",9,FALSE
"sarscov2",2023,"330350","Nova Iguaçu",8.46913521476224,-15.2600594968354,-13.203059017961,0.417859722426356,0.0086,0.379621052631579,"LL","indicativo","LL",9,FALSE
"sarscov2",2023,"330360","Paracambi",9.03407500474556,-14.6951197068521,-8.84131965182245,0.269457291848846,0.2348,0.64262,"LL","ns","ns",7,FALSE
"sarscov2",2023,"330370","Paraíba do Sul",6.83907156574123,-16.8901231458564,7.95027189231241,-0.278493149963532,0.3178,0.6664,"LH","ns","ns",7,FALSE
"sarscov2",2023,"330380","Paraty",6.4213052671087,-17.307889444489,-5.61253206041867,0.201466419087773,0.9346,0.955368888888889,"LL","ns","ns",1,TRUE
"sarscov2",2023,"330385","Paty do Alferes",6.48537284432596,-17.2438218672717,12.3912803401393,-0.443148649751108,0.2698,0.64262,"LH","ns","ns",4,FALSE
"sarscov2",2023,"330390","Petrópolis",86.4170192344107,62.687824522813,-11.7531366046526,-1.52804696460729,0.0316,0.379621052631579,"HL","indicativo","HL",10,FALSE
"sarscov2",2023,"330395","Pinheiral",30.9870485237815,7.25785381218381,29.6438287326471,0.446213013276488,0.0672,0.379621052631579,"HH","ns","ns",3,FALSE
"sarscov2",2023,"330400","Piraí",27.7143468975299,3.98515218593221,9.48014363425644,0.078353707023423,0.235,0.64262,"HH","ns","ns",8,FALSE
"sarscov2",2023,"330410","Porciúncula",31.8931554312245,8.16396071962685,-13.1679342739409,-0.222955544320844,0.3492,0.683540425531915,"HL","ns","ns",2,FALSE
"sarscov2",2023,"330411","Porto Real",39.5246752471956,15.7954805355979,13.0848142743804,0.428647332393849,0.2788,0.64262,"HH","ns","ns",3,FALSE
"sarscov2",2023,"330412","Quatis",48.2426146244016,24.5134199128039,22.4438446987605,1.14104002732784,0.088,0.38552380952381,"HH","ns","ns",4,FALSE
"sarscov2",2023,"330414","Queimados",8.88196511552355,-14.8472295960741,-14.976815121093,0.461173785987264,0.0858,0.38552380952381,"LL","ns","ns",3,FALSE
"sarscov2",2023,"330415","Quissamã",33.1114929606949,9.3822982490972,0.300416342976745,0.00584564596736217,0.787,0.940311688311688,"HH","ns","ns",3,FALSE
"sarscov2",2023,"330420","Resende",44.8868181263503,21.1576234147526,11.5006486809802,0.50464844542388,0.2694,0.64262,"HH","ns","ns",4,FALSE
"sarscov2",2023,"330430","Rio Bonito",57.6123440167038,33.8831493051061,-4.5823172524779,-0.322009469444904,0.7422,0.912252631578947,"HL","ns","ns",6,FALSE
"sarscov2",2023,"330440","Rio Claro",49.0611909434948,25.3319962318971,4.95732610563745,0.260445359382444,0.4874,0.760013559322034,"HH","ns","ns",6,FALSE
"sarscov2",2023,"330450","Rio das Flores",43.5541324160718,19.8249377044741,18.8773102252796,0.77616072734098,0.1726,0.588118518518518,"HH","ns","ns",3,FALSE
"sarscov2",2023,"330452","Rio das Ostras",10.346822107599,-13.3823726039986,7.52367367483218,-0.208815526854602,0.4772,0.757572413793103,"LH","ns","ns",2,FALSE
"sarscov2",2023,"330455","Rio de Janeiro",22.8232885511366,-0.905906160461075,-14.2776923293418,0.0268250754444107,0.013,0.379621052631579,"LL","indicativo","LL",7,FALSE
"sarscov2",2023,"330460","Santa Maria Madalena",8.38160510498731,-15.3475896066104,-6.33694006292225,0.20170631583975,0.5614,0.833045161290323,"LL","ns","ns",5,FALSE
"sarscov2",2023,"330470","Santo Antônio de Pádua",17.3913334185565,-6.33786129304118,-0.559373050523864,0.00735265162644381,0.927,0.955368888888889,"LL","ns","ns",6,FALSE
"sarscov2",2023,"330475","São Francisco de Itabapoana",14.2022413767571,-9.52695333484062,-5.99375223309369,0.11842749531077,0.8686,0.955368888888889,"LL","ns","ns",2,FALSE
"sarscov2",2023,"330480","São Fidélis",7.31787678869143,-16.4113179229062,-1.68289480454033,0.0572796226749344,0.9326,0.955368888888889,"LL","ns","ns",7,FALSE
"sarscov2",2023,"330490","São Gonçalo",20.299585710483,-3.4296090011147,15.5449379654768,-0.110568985172159,0.2272,0.64262,"LH","ns","ns",3,FALSE
"sarscov2",2023,"330500","São João da Barra",7.73230349208681,-15.9968912195109,-2.75878329075856,0.0915277736240181,0.91,0.955368888888889,"LL","ns","ns",2,FALSE
"sarscov2",2023,"330510","São João de Meriti",7.26711570840291,-16.4620790031948,-12.1863267702042,0.416061203406139,0.1214,0.4856,"LL","ns","ns",5,FALSE
"sarscov2",2023,"330513","São José de Ubá",10.5159786574679,-13.2132160541298,2.11992308573389,-0.0580936094358581,0.7146,0.912252631578947,"LH","ns","ns",4,FALSE
"sarscov2",2023,"330515","São José do Vale do Rio Preto",4.76202976882285,-18.9671649427748,7.18092289623265,-0.282476552689815,0.4006,0.737104,"LH","ns","ns",6,FALSE
"sarscov2",2023,"330520","São Pedro da Aldeia",9.17333642952403,-14.5558582820736,-7.2131124311574,0.217751041126835,0.5788,0.840075,"LL","ns","ns",4,FALSE
"sarscov2",2023,"330530","São Sebastião do Alto",9.97639246235533,-13.7528022492423,-8.4944713618648,0.24228541688594,0.319,0.6664,"LL","ns","ns",6,FALSE
"sarscov2",2023,"330540","Sapucaia",22.7427681277441,-0.986426583853557,-1.77837690236956,0.00363821447066594,0.9514,0.961854945054945,"LL","ns","ns",4,FALSE
"sarscov2",2023,"330550","Saquarema",18.7625243636206,-4.96667034797706,12.6238499228607,-0.130033986895763,0.2644,0.64262,"LH","ns","ns",4,FALSE
"sarscov2",2023,"330555","Seropédica",11.7348386665635,-11.9943560450342,-13.1494565395595,0.327102949693172,0.0498,0.379621052631579,"LL","indicativo","LL",6,FALSE
"sarscov2",2023,"330560","Silva Jardim",23.3462450627871,-0.382949648810534,20.916801603665,-0.0166125642146017,0.0744,0.379621052631579,"LH","ns","ns",5,FALSE
"sarscov2",2023,"330570","Sumidouro",15.9448384823824,-7.78435622921523,22.4950981726848,-0.363170291654065,0.0408,0.379621052631579,"LH","indicativo","LH",6,FALSE
"sarscov2",2023,"330575","Tanguá",32.9982933960354,9.26909868443768,6.9128399824953,0.132890437108204,0.429,0.744859259259259,"HH","ns","ns",5,FALSE
"sarscov2",2023,"330580","Teresópolis",22.3360141879069,-1.3931805236908,20.6878867847981,-0.0597755038272505,0.0602,0.379621052631579,"LH","ns","ns",6,FALSE
"sarscov2",2023,"330590","Trajano de Moraes",14.6368390712001,-9.09235564039757,12.8544700130672,-0.242398713159414,0.1508,0.541384615384615,"LH","ns","ns",8,FALSE
"sarscov2",2023,"330600","Três Rios",13.2227503829333,-10.5064443286644,2.07505643209591,-0.0452152978079454,0.6956,0.912252631578947,"LH","ns","ns",6,FALSE
"sarscov2",2023,"330610","Valença",82.9680700607043,59.2388753491067,14.6717975823418,1.80256050608301,0.153,0.541384615384615,"HH","ns","ns",5,FALSE
"sarscov2",2023,"330615","Varre-Sai",14.7239329078911,-9.00526180370658,-9.90148033093457,0.184925240566646,0.4372,0.744859259259259,"LL","ns","ns",3,FALSE
"sarscov2",2023,"330620","Vassouras",38.0123731841862,14.2831784725885,5.67403886752372,0.168080328909527,0.4156,0.744859259259259,"HH","ns","ns",8,FALSE
"sarscov2",2023,"330630","Volta Redonda",87.5214763973489,63.7922816857512,10.2624908103712,1.35775258161891,0.2602,0.64262,"HH","ns","ns",5,FALSE
"sarscov2",2024,"330010","Angra dos Reis",11.8381429750741,-1.38432556186159,-0.575947414077595,0.00596326868217548,0.817,0.94047,"LL","ns","ns",3,FALSE
"sarscov2",2024,"330015","Aperibé",7.44543094466549,-5.7770375922702,18.7199630253148,-0.808860237558481,0.0552,0.564266666666667,"LH","ns","ns",3,FALSE
"sarscov2",2024,"330020","Araruama",4.55476355190353,-8.66770498503216,-0.224660208873423,0.0145644331325964,0.8938,0.9462,"LL","ns","ns",8,FALSE
"sarscov2",2024,"330022","Areal",14.6445342901286,1.42206575319291,-2.89130104306438,-0.0307522075431367,0.7422,0.939145945945946,"HL","ns","ns",4,FALSE
"sarscov2",2024,"330023","Armação dos Búzios",8.65340844678477,-4.56906009015092,-1.38035110638027,0.0471715062254324,0.7554,0.939145945945946,"LL","ns","ns",1,TRUE
"sarscov2",2024,"330025","Arraial do Cabo",6.2002841628854,-7.02218437405029,-3.85015793964629,0.202215331567473,0.5156,0.777626229508197,"LL","ns","ns",4,FALSE
"sarscov2",2024,"330030","Barra do Piraí",18.5021342169449,5.27966568000924,3.6319915453132,0.143421598381355,0.386,0.65762962962963,"HH","ns","ns",7,FALSE
"sarscov2",2024,"330040","Barra Mansa",11.1741539495723,-2.04831458736339,10.9038607665512,-0.167047608143574,0.0336,0.564266666666667,"LH","indicativo","LH",8,FALSE
"sarscov2",2024,"330045","Belford Roxo",2.61646871476374,-10.605999822172,-6.61759476894876,0.524946556694778,0.0894,0.587485714285714,"LL","ns","ns",4,FALSE
"sarscov2",2024,"330050","Bom Jardim",20.1291284740477,6.906659937112,8.50332515233607,0.439258491401836,0.1808,0.588302702702703,"HH","ns","ns",4,FALSE
"sarscov2",2024,"330060","Bom Jesus do Itabapoana",3.74921969242319,-9.4732488445125,-4.1053875422548,0.290881708316994,0.373,0.651637735849057,"LL","ns","ns",5,FALSE
"sarscov2",2024,"330070","Cabo Frio",11.8421174305554,-1.38035110638027,-6.83153143386568,0.0705295227472458,0.0466,0.564266666666667,"LL","indicativo","LL",5,FALSE
"sarscov2",2024,"330080","Cachoeiras de Macacu",7.97555520270431,-5.24691333423138,9.02512011319176,-0.354176863632725,0.0848,0.587485714285714,"LH","ns","ns",7,FALSE
"sarscov2",2024,"330090","Cambuci",77.0703045333519,63.8478359964163,-4.67984899008217,-2.23481371584847,0.2302,0.588302702702703,"HL","ns","ns",7,FALSE
"sarscov2",2024,"330093","Carapebus",6.70028036443056,-6.52218817250513,11.4937127555572,-0.560682460151693,0.1368,0.588302702702703,"LH","ns","ns",3,FALSE
"sarscov2",2024,"330095","Comendador Levy Gasparian",8.19043443250662,-5.03203410442907,-6.12325481555052,0.230456634333895,0.3522,0.65136,"LL","ns","ns",2,FALSE
"sarscov2",2024,"330100","Campos dos Goytacazes",15.5411149384495,2.31864640151385,-1.60704517422713,-0.0278692906135787,0.7916,0.94047,"HL","ns","ns",10,FALSE
"sarscov2",2024,"330110","Cantagalo",8.48724015149745,-4.73522838543824,-3.0572950934455,0.108278341764906,0.5252,0.779329032258064,"LL","ns","ns",7,FALSE
"sarscov2",2024,"330115","Cardoso Moreira",6.92009209349042,-6.30237644344527,-0.592958621362215,0.0279506578873239,0.8178,0.94047,"LL","ns","ns",3,FALSE
"sarscov2",2024,"330120","Carmo",21.4074065808908,8.18493804395506,-4.51574371640954,-0.276444522421159,0.434,0.676745762711864,"HL","ns","ns",4,FALSE
"sarscov2",2024,"330130","Casimiro de Abreu",9.3968367992551,-3.82563173768059,3.5099555398347,-0.100431068561953,0.4064,0.673186206896552,"LH","ns","ns",6,FALSE
"sarscov2",2024,"330140","Conceição de Macabu",10.8165898909073,-2.40587864602842,5.5725657493293,-0.100274897155962,0.266,0.593079069767442,"LH","ns","ns",6,FALSE
"sarscov2",2024,"330150","Cordeiro",5.38062681093389,-7.8418417260018,-0.189704576113649,0.0111265157291041,0.8412,0.943785365853659,"LL","ns","ns",5,FALSE
"sarscov2",2024,"330160","Duas Barras",7.46429075910859,-5.7581777778271,7.26737993331658,-0.312986957901232,0.1718,0.588302702702703,"LH","ns","ns",6,FALSE
"sarscov2",2024,"330170","Duque de Caxias",7.93882052435405,-5.28364801258164,-4.73911056029517,0.18728113168886,0.18,0.588302702702703,"LL","ns","ns",7,FALSE
"sarscov2",2024,"330180","Engenheiro Paulo de Frontin",7.1111268292414,-6.11134170769429,-4.60073879804882,0.210294275721665,0.3754,0.651637735849057,"LL","ns","ns",4,FALSE
"sarscov2",2024,"330185","Guapimirim",14.4125432051067,1.19007466817104,0.494600674601918,0.00440242759215628,0.7216,0.935030985915493,"HH","ns","ns",5,FALSE
"sarscov2",2024,"330187","Iguaba Grande",17.9429688521774,4.72050031524173,-8.5876551138323,-0.303197720565845,0.0156,0.4784,"HL","indicativo","HL",3,FALSE
"sarscov2",2024,"330190","Itaboraí",10.1847807520332,-3.03768778490249,5.58670866723007,-0.126929469766002,0.2582,0.593079069767442,"LH","ns","ns",6,FALSE
"sarscov2",2024,"330200","Itaguaí",6.44992765555111,-6.77254088138458,-1.37496871628034,0.069647857103809,0.8846,0.9462,"LL","ns","ns",7,FALSE
"sarscov2",2024,"330205","Italva",13.5012725886274,0.278804051691674,5.86781868611425,0.0122359888638231,0.2318,0.588302702702703,"HH","ns","ns",6,FALSE
"sarscov2",2024,"330210","Itaocara",10.2879512011532,-2.93451733578252,6.59180389698181,-0.144678589048794,0.2042,0.588302702702703,"LH","ns","ns",6,FALSE
"sarscov2",2024,"330220","Itaperuna",2.41484986094107,-10.8076186759946,4.0728633521881,-0.329225267311531,0.325,0.636170212765957,"LH","ns","ns",8,FALSE
"sarscov2",2024,"330225","Itatiaia",23.0926710158964,9.87020247896069,21.5380144490699,1.5899923411329,0.0998,0.588302702702703,"HH","ns","ns",1,TRUE
"sarscov2",2024,"330227","Japeri",3.37598109877158,-9.84648743816411,-6.40031826085265,0.471352926424184,0.068,0.568727272727273,"LL","ns","ns",5,FALSE
"sarscov2",2024,"330230","Laje do Muriaé",8.72702246106999,-4.4954460758657,-9.75948794160206,0.328142989831948,0.0138,0.4784,"LL","indicativo","LL",2,FALSE
"sarscov2",2024,"330240","Macaé",13.2495105142491,0.0270419773133632,4.96877593215931,0.00100496552373877,0.293,0.599022222222222,"HH","ns","ns",6,FALSE
"sarscov2",2024,"330245","Macuco",9.57942199799832,-3.64304653893737,-2.73769774043828,0.0745956535446894,0.7476,0.939145945945946,"LL","ns","ns",4,FALSE
"sarscov2",2024,"330250","Magé",5.00200112087602,-8.22046741605967,1.54133072649118,-0.0947666775510328,0.5844,0.827150769230769,"LH","ns","ns",3,FALSE
"sarscov2",2024,"330260","Mangaratiba",10.1925628990549,-3.02990563788075,-1.05742524778678,0.0239630495271148,0.8818,0.9462,"LL","ns","ns",3,FALSE
"sarscov2",2024,"330270","Maricá",29.0906635224817,15.868194985546,3.32640823803728,0.394790217129049,0.4126,0.673186206896552,"HH","ns","ns",5,FALSE
"sarscov2",2024,"330280","Mendes",5.93839936832066,-7.28406916861503,-0.591026310574336,0.032199133320361,0.9096,0.9462,"LL","ns","ns",5,FALSE
"sarscov2",2024,"330285","Mesquita",8.75683027791819,-4.4656382590175,-6.23632760706375,0.208293524122761,0.088,0.587485714285714,"LL","ns","ns",5,FALSE
"sarscov2",2024,"330290","Miguel Pereira",6.87657112806076,-6.34589740887492,-4.37222546176003,0.207519495181887,0.2082,0.588302702702703,"LL","ns","ns",8,FALSE
"sarscov2",2024,"330300","Miracema",4.5111113297262,-8.71135720720949,-6.11132795319691,0.398184837648878,0.1412,0.588302702702703,"LL","ns","ns",4,FALSE
"sarscov2",2024,"330310","Natividade",6.42895850864448,-6.79351002829121,-7.49370361903665,0.380762386100978,0.0316,0.564266666666667,"LL","indicativo","LL",4,FALSE
"sarscov2",2024,"330320","Nilópolis",9.36580512263269,-3.856663414303,-4.16750261587119,0.120212858862394,0.56,0.807875,"LL","ns","ns",3,FALSE
"sarscov2",2024,"330330","Niterói",20.5006538399081,7.27818530297245,9.47092823089824,0.515559697976663,0.2122,0.588302702702703,"HH","ns","ns",2,FALSE
"sarscov2",2024,"330340","Nova Friburgo",54.5545187655864,41.3320502286507,0.355346658178798,0.109850614438989,0.6582,0.890505882352941,"HH","ns","ns",9,FALSE
"sarscov2",2024,"330350","Nova Iguaçu",4.54036332668799,-8.6821052102477,-6.55219655482738,0.425476196076833,0.0082,0.4784,"LL","indicativo","LL",9,FALSE
"sarscov2",2024,"330360","Paracambi",11.9005550283989,-1.3219135085368,-5.41970028103828,0.0535848003615184,0.1066,0.588302702702703,"LL","ns","ns",7,FALSE
"sarscov2",2024,"330370","Paraíba do Sul",4.97706334468164,-8.24540519225405,-1.75398651433011,0.108168687177859,0.8052,0.94047,"LL","ns","ns",7,FALSE
"sarscov2",2024,"330380","Paraty",9.53994123269783,-3.68252730423786,-1.38432556186159,0.0381283068694517,0.7758,0.94047,"LL","ns","ns",1,TRUE
"sarscov2",2024,"330385","Paty do Alferes",4.22367030236437,-8.99879823457132,-2.33120304585334,0.156901798856495,0.8114,0.94047,"LL","ns","ns",4,FALSE
"sarscov2",2024,"330390","Petrópolis",21.9400340608198,8.71756552388413,-3.62589339625463,-0.236414199831288,0.31,0.62,"HL","ns","ns",10,FALSE
"sarscov2",2024,"330395","Pinheiral",19.968786327269,6.74631779033333,12.0333960883815,0.607181196452186,0.1292,0.588302702702703,"HH","ns","ns",3,FALSE
"sarscov2",2024,"330400","Piraí",15.8720016264544,2.64953308951867,3.46934068999314,0.0687510925169463,0.3504,0.65136,"HH","ns","ns",8,FALSE
"sarscov2",2024,"330410","Porciúncula",9.05178104148987,-4.17068749544582,-6.15838474424244,0.192104604402359,0.354,0.65136,"LL","ns","ns",2,FALSE
"sarscov2",2024,"330411","Porto Real",19.417819304589,6.19535076765333,12.4206275028305,0.575536331268588,0.1162,0.588302702702703,"HH","ns","ns",3,FALSE
"sarscov2",2024,"330412","Quatis",30.9946511837208,17.7721826467851,6.58140248330766,0.874827698477863,0.2348,0.588302702702703,"HH","ns","ns",4,FALSE
"sarscov2",2024,"330414","Queimados",1.79789181238561,-11.4245767245501,-7.58523036682185,0.648145037321873,0.0516,0.564266666666667,"LL","ns","ns",3,FALSE
"sarscov2",2024,"330415","Quissamã",50.0824434723223,36.8599749353866,-2.20314013900657,-0.607379968855051,0.9404,0.9462,"HL","ns","ns",3,FALSE
"sarscov2",2024,"330420","Resende",34.7604829860056,21.5380144490699,7.94735532650893,1.28024061596977,0.1902,0.588302702702703,"HH","ns","ns",4,FALSE
"sarscov2",2024,"330430","Rio Bonito",28.3750436057432,15.1525750688076,-2.13979346997339,-0.242505508790767,0.8318,0.943785365853659,"HL","ns","ns",6,FALSE
"sarscov2",2024,"330440","Rio Claro",18.2070592368215,4.98459069988582,2.93090598610748,0.10926842852745,0.4428,0.67896,"HH","ns","ns",6,FALSE
"sarscov2",2024,"330450","Rio das Flores",12.2879435435637,-0.934524993371957,-3.68530699818391,0.0257589347587632,0.6484,0.890340298507463,"LL","ns","ns",3,FALSE
"sarscov2",2024,"330452","Rio das Ostras",8.17550257293249,-5.0469659640032,-1.89929488018361,0.0716945395528066,0.939,0.9462,"LL","ns","ns",2,FALSE
"sarscov2",2024,"330455","Rio de Janeiro",13.2245865422878,0.00211800535210926,-5.90381168907662,-9.35239532672719e-05,0.0638,0.568727272727273,"HL","ns","ns",7,FALSE
"sarscov2",2024,"330460","Santa Maria Madalena",7.69311800668034,-5.52935053025535,-0.567455882423963,0.0234676461666361,0.9044,0.9462,"LL","ns","ns",5,FALSE
"sarscov2",2024,"330470","Santo Antônio de Pádua",8.46903895224643,-4.75342958468926,6.21681299991295,-0.221023359287378,0.2366,0.588302702702703,"LH","ns","ns",6,FALSE
"sarscov2",2024,"330475","São Francisco de Itabapoana",4.74444501601902,-8.47802352091667,-1.75888067469535,0.111530667333223,0.9462,0.9462,"LL","ns","ns",2,FALSE
"sarscov2",2024,"330480","São Fidélis",8.84614221964352,-4.37632631729217,6.71772162932901,-0.219884697922363,0.1726,0.588302702702703,"LH","ns","ns",7,FALSE
"sarscov2",2024,"330490","São Gonçalo",16.2961300131862,3.07366147625049,6.70289750120532,0.154092648123122,0.2772,0.593079069767442,"HH","ns","ns",3,FALSE
"sarscov2",2024,"330500","São João da Barra",7.38606078603113,-5.83640775090455,-3.07968855970141,0.134436046337048,0.8806,0.9462,"LL","ns","ns",2,FALSE
"sarscov2",2024,"330510","São João de Meriti",5.18348094298749,-8.0389875939482,-4.84196630054439,0.291129642692126,0.2668,0.593079069767442,"LL","ns","ns",5,FALSE
"sarscov2",2024,"330513","São José de Ubá",8.83365106069762,-4.38881747623807,9.89385763213072,-0.324770431884061,0.1514,0.588302702702703,"LH","ns","ns",4,FALSE
"sarscov2",2024,"330515","São José do Vale do Rio Preto",5.18620847189507,-8.03626006504062,1.47157742002937,-0.0884505228598625,0.6114,0.852254545454546,"LH","ns","ns",6,FALSE
"sarscov2",2024,"330520","São Pedro da Aldeia",3.14939255452124,-10.0730759824145,-3.08743503755525,0.232607248859947,0.6692,0.892266666666667,"LL","ns","ns",4,FALSE
"sarscov2",2024,"330530","São Sebastião do Alto",8.56747780210016,-4.65499073483553,-2.48953320386387,0.0866762373877276,0.6906,0.907645714285714,"LL","ns","ns",6,FALSE
"sarscov2",2024,"330540","Sapucaia",5.89519833294117,-7.32727020399452,-1.02368123957771,0.056100955459201,0.9242,0.9462,"LL","ns","ns",4,FALSE
"sarscov2",2024,"330550","Saquarema",19.0576915939649,5.8352230570292,6.45893105203953,0.281891134189779,0.2612,0.593079069767442,"HH","ns","ns",4,FALSE
"sarscov2",2024,"330555","Seropédica",8.99537008488196,-4.22709845205373,-6.34091762625519,0.200473873042653,0.0528,0.564266666666667,"LL","ns","ns",6,FALSE
"sarscov2",2024,"330560","Silva Jardim",8.01813162539542,-5.20433691154027,7.74887504810283,-0.301625022908209,0.181,0.588302702702703,"LH","ns","ns",5,FALSE
"sarscov2",2024,"330570","Sumidouro",12.9801700385574,-0.242298498378306,6.44263110167709,-0.0116755485447287,0.2096,0.588302702702703,"LH","ns","ns",6,FALSE
"sarscov2",2024,"330575","Tanguá",16.7051276757724,3.48265913883676,5.71427839844977,0.148845487292031,0.276,0.593079069767442,"HH","ns","ns",5,FALSE
"sarscov2",2024,"330580","Teresópolis",23.4829749212547,10.260506384319,6.28570308717593,0.482376302343531,0.2176,0.588302702702703,"HH","ns","ns",6,FALSE
"sarscov2",2024,"330590","Trajano de Moraes",19.5037384214581,6.28126988452246,3.0238304958772,0.142058820038823,0.4188,0.673186206896552,"HH","ns","ns",8,FALSE
"sarscov2",2024,"330600","Três Rios",9.2213640980887,-4.00110443884699,-3.0835563814402,0.0922773444316071,0.562,0.807875,"LL","ns","ns",6,FALSE
"sarscov2",2024,"330610","Valença",13.8630278408065,0.640559303870836,3.32358672797809,0.0159231749215522,0.4244,0.673186206896552,"HH","ns","ns",5,FALSE
"sarscov2",2024,"330615","Varre-Sai",7.69920907674201,-5.52325946019368,-6.81248212274984,0.281425941148069,0.1342,0.588302702702703,"LL","ns","ns",3,FALSE
"sarscov2",2024,"330620","Vassouras",9.77139343076718,-3.45107510616851,-3.99997646518769,0.103246456081699,0.2856,0.597163636363636,"LL","ns","ns",8,FALSE
"sarscov2",2024,"330630","Volta Redonda",41.3934580325522,28.1709894956165,3.52235853447674,0.742162434246906,0.3652,0.651637735849057,"HH","ns","ns",5,FALSE
"sarscov2",2025,"330010","Angra dos Reis",7.04980418886483,0.85206596701325,0.125068032082996,0.0122542630581907,0.6718,0.798512820512821,"HH","ns","ns",3,FALSE
"sarscov2",2025,"330015","Aperibé",5.16556502748797,-1.03217319436361,-0.0936680744394022,0.0111176201596301,0.8198,0.887312941176471,"LL","ns","ns",3,FALSE
"sarscov2",2025,"330020","Araruama",2.23645819646741,-3.96128002538418,0.670296934978615,-0.305330677211352,0.4734,0.691314285714286,"LH","ns","ns",8,FALSE
"sarscov2",2025,"330022","Areal",5.09916188020616,-1.09857634164542,-0.496642990772505,0.0627396679711084,0.8922,0.932754545454545,"LL","ns","ns",4,FALSE
"sarscov2",2025,"330023","Armação dos Búzios",7.72453541941353,1.52679719756195,1.48077274378724,0.259978497438526,0.3998,0.623416949152542,"HH","ns","ns",1,TRUE
"sarscov2",2025,"330025","Arraial do Cabo",3.84710730559416,-2.35063091625742,-1.2917312927549,0.349159841689018,0.2892,0.540828571428571,"LL","ns","ns",4,FALSE
"sarscov2",2025,"330030","Barra do Piraí",8.17659718361167,1.97885896176008,3.45454773283134,0.786092591540874,0.0188,0.247085714285714,"HH","indicativo","HH",7,FALSE
"sarscov2",2025,"330040","Barra Mansa",9.55154262639005,3.35380440453846,2.77072052864759,1.06855804061326,0.0316,0.307781818181818,"HH","indicativo","HH",8,FALSE
"sarscov2",2025,"330045","Belford Roxo",3.55203820347628,-2.6457000183753,-1.48882173049498,0.452950728787568,0.1924,0.510263414634146,"LL","ns","ns",4,FALSE
"sarscov2",2025,"330050","Bom Jardim",3.99305939512094,-2.20467882673065,1.36975989320539,-0.34726214258616,0.3292,0.540828571428571,"LH","ns","ns",4,FALSE
"sarscov2",2025,"330060","Bom Jesus do Itabapoana",7.0592450088533,0.861506787001718,-1.93247715484833,-0.191443548312391,0.0356,0.307781818181818,"HL","indicativo","HL",5,FALSE
"sarscov2",2025,"330070","Cabo Frio",7.67851096563882,1.48077274378724,-0.891489774297867,-0.151800234093871,0.5292,0.7208,"HL","ns","ns",5,FALSE
"sarscov2",2025,"330080","Cachoeiras de Macacu",4.71281921958988,-1.4849190022617,2.80684429607801,-0.479279385746334,0.042,0.321386666666667,"LH","indicativo","LH",7,FALSE
"sarscov2",2025,"330090","Cambuci",7.90766771479614,1.70992949294456,-1.19948041760363,-0.235851709632342,0.2232,0.510263414634146,"HL","ns","ns",7,FALSE
"sarscov2",2025,"330093","Carapebus",6.46663785058714,0.268899628735561,3.64842618563276,0.112814112217858,0.103,0.412,"HH","ns","ns",3,FALSE
"sarscov2",2025,"330095","Comendador Levy Gasparian",5.37011271327032,-0.827625508581261,-2.02589039966094,0.19280463832174,0.173,0.510263414634146,"LL","ns","ns",2,FALSE
"sarscov2",2025,"330100","Campos dos Goytacazes",3.02051595475263,-3.17722226709895,-1.26722746377714,0.462988109417158,0.0818,0.366247619047619,"LL","ns","ns",10,FALSE
"sarscov2",2025,"330110","Cantagalo",4.54213274877242,-1.65560547307917,-1.07184497058238,0.204059346393541,0.2836,0.540828571428571,"LL","ns","ns",7,FALSE
